idx,class,conversation
3322,3,"제발 이러지마. 나도 그러고 싶지 않았어.!!
입 닥쳐 !! 너가 죽인 거야.!! 
제발 !! 나도 그럴려고 그런거 아니야.!! 실수.그래 실수야.
.엎어진 물을 주워담을 수 있을 것 같아.??
잘못했어.너가 시키는 대로 다 할께!! 자수하라면 자수할 테니깐 제발.
그래.? 시키는 대로 다한다는 거지??
그.그래.!! 다할께.!!
이거 니 머리에 쏴
어.어.??
쏘라고 당장!!!!!"
3324,3,"이야 오랜만이야 살맛나나보다?
아닙니다.
아니긴 뭐가 아니야 새끼야. 장기 또 털릴래?
죄송합니다.
너네 부모님 댁이 여기잖아?
아닌데요.
아니긴 이새끼가 뒤질라고 집에 네발로 걸어들어가기 싫은가봐?
아닙니다.죄송합니다.
시킨 일 처리해놔라 내일까지. 아니면 평생 기어다닐줄 알아.
네 죄송합니다."
3330,3,"그러길래 알아서 기었어야지
 나한테 왜 이래요.
 아. 이 새끼 정신 덜차렸네. 몇 대 더 맞아야 정신 차리지?
 신고할거야! 경찰에 신고 할거야!
 신고하면 안 되지. 난 감방가기 싫거든. 그럼 신고 못하게 어떻게 하면 좋을까? 손가락을 잘라버릴까?
 이거 놔! 놓으라고!!
 조용히해. 그 입 찢어버리기 전에. 너같은 놈은 사지를 다 찢어갈겨서 불에 태워버려도 아무도 모를걸.
 살려주세요.
 그러게 평소에 잘하지 왜 나를 빡치게해? 손톱 발톱 이빨까지 하나하나 다 뽑아서 천천히 아주 고통스럽게 죽여버릴거야. 니 오른 손은 특별히 너네 가족한테 선물로 보내줄테니까 걱정하지마.
 제발 살려주세요."
3334,3,"야 임마 니 돈 안갚을래
무슨 소리세요 저 아세요?
와 나 어이가 없네 돈 갚아야 할 때가 되니까 모르는 척하는것 보소
뭔소릴 하는거야 나 돈빌린적 없어
내 보는 눈이 정확하거든 니 때문에 내 후배들이 얼마나 참교육을 당했는 줄 아나 닌 죽었다.
아니 사람 잘못 보셨다니깐요 왜그러세요
시끄러워 임마
때리지 마세요 사람 잘못 봐놓고 왜 폭행을 해요
뻔뻔한 자식 넌 불구로 만들어 줄게"
3338,3,"당신들 이 이야기 발설하면 내가 어떻게 해서든 죽여버리고 말거야.
부당한 일이니 세상에 알려야겠습니다.
그래. 어떻게 해서든 죽일 수 있으면 죽여봐. 내가 이걸 세상에 알려서 당신이 먼저 죽게할테니까.
이 미친새끼들이 진짜 돌았나.다같이 죽자는거야? 당신들만 입 다물면 우리 아무일 없다는 듯이 살 수 있어.
그렇게는 안되겠네요.
우리가 입 다물면 그 일은 어떻게 되겠어요?
그냥 두 눈 감고 두 귀 닫고 죽은듯이 살아. 그러면 돼.
가슴에 손을 얹고 생각해봐. 이게 옳은 일인지.
이새끼가 진짜 미쳤나. 너 쥐도새도 모르게 죽을 수 있어. 내가 니 밥에 약 타서 너 하나쯤 골로가게 하는건 일도 아니야.
어디 할 수 있으면 해 봐."
3341,3,"누구냐 넌
난 사이코패스야
카.칼?
날 보고 두려움에 떠는 여자들을 보는 게 좋아
가까이 오지마
어떻게 죽여줄까
돈을 모두 줄게
필요 없어 난 널 죽이는 게 좋아
살려줘
소리 지르는 소용없어 널 죽여버리겠어
으악 이러지마"
3346,3,"우리 헤어져
 왜?
 너가 너무 집착이 심해서 너무 힘들어
 무슨 소리야 난 널 사랑해서 그런거야
 착각하지마 그건 사랑이 아니야
 어떻게 너가 나한테 그럴수있어 ? 꼭 그래야만하겠어?
 응 이건 너와 날 위해서 하는 결정이야
 진짜 헤어지면 나 여기서 뛰어내릴거야
 뭐라고? 너 지금 제정신이야?
 날 살리고싶으면 헤어지면 안되지!"
3349,3,"야. 카톡방에서 내얘기하지마
왜? 뭐가무섭대? 내맘이지?
그래? 그럼 나도 인스타에 니가쓴글 캡쳐뜨고 언론사에 고발할꺼야
그래? 그래라 난 이 카톡방에서 니 신상 거짓말 협박 다 탈탈 털어버릴테니까
아 인스타에 퍼트리고 경찰에 신고할꺼야 딱 기다려라.
그래 그럼 다같이 죽겠네. 다 같이 죽어버리자. 너는 내가 아주 고통스럽게 죽이고 갈테니까.
무슨 말을 그렇게 해
해볼테면 해보라고
미친 놈 아냐."
3351,3,"어이 저번에 겜장에서 나 본거 기억하쇼?
살.살려주세요.
아니 그러게 돈을 빌렸으면 갚을것이지 왜 숨어살어?
그. 갚을려고했으나 돈이 안모아지는데 어쩌겠습니까.
돈이 안모아지면 길바닥에서 구걸이라도 해야지 숨어산거면 갚을 맘도 없던거잖아?
아고 오해입니다요. 정말 갚을려고 했는데.!
에이씨!! 나랑 말장난 해? 아주그냥 장기 다 털려야 정신차리지?
끄아아!! 잘못했습니다.잘못했어요 더시는 안그럴게요 구걸이라도 열심히 하겠습니다!!
야? 두번은 안봐줘. 그땐 니 장기뿐만 아니라 가족 친척 등등 니 주변 사람들 장기 다 털릴 각오하라
아. 알겠습니다. 제발 제 목숨만은 살려주세요."
3369,3,"보육원 선생님 맞으시죠? 선생님 저 은희예요. 저 찾을 생각하지 마세요. 안 돌아갈거니까
은희야 너 우리 아니면 지금 당장 잘 곳도 못 찾아. 부모님 찾았다고 정부 지원 끊어버릴까? 당장 안 돌아오니?
전 거기서 구더기 밥 먹고 상한 우유 먹으면서 생활 못해요. 학교 가서 친구들 얘기 들어보면 다 맛있는 밥 먹고 다니는데 .
그래서 뭐 어쩌려고? 학교 친구들 집 가서 밥 달라 하려고? 넌 어쩌피 여기 다시 오게 되어있어. 애들이 놀아줘서 뭐가 된 줄 착각하나 본데 빨리 돌아와라.
저 지금 경찰에 신고하러가는 중 이에요. 맨날 밥 잘 먹이는 척 하면서 돈 다 가셨잖아요.
너 그거 아냐? 우리 보육원 애들이 왜 밥만 먹으면 잠 잘자는지? 이렇게 배신하고 탈출할 줄 알고 수면제 타 놨지. 너도 이제 곧 쓰러질거야 그때 만나자.
저도 대충 눈치채서 밥 안 먹었어요. 이것도 다 녹음 했으니까 감옥 갈 각오하세요. 애들 밥 가지고 장난 치시면 안되셨다는걸 뼈 저리게 느끼시길 바랄게요.
혼자 착각이 심하네. 너 얘기를 누가 들어줄거 같니? 몇 년간 사회적으로 인정받은 내 말은 믿겠어 아니면 너 말을 믿겠어? 생각 잘 하고 움직여.
녹음한거 있으니까 괜찮아요. 저 이제 더 이상 못 참아요.
그래 참지말고 잘 숨어있으렴. 보이는 즉시 우리 보육원에서 니 밥으로 나간 돈 너 장기 팔아서 마련할거니까. 기대해도 좋을거야. 너 가출신고 하면 한 번에 찾을 수 있는거 알지? 조만간 꼭 만나자. 그때쯤이면 너도 몸 안은 다 비워져 있겠지만."
3373,3,"동생 이쁘던데?
내동생 어찌알어
소문났어 이쁘다고
내동생 근처에 얼씬도 마
그럼 내가 시키는대로 해
그건 곤란해
동생 생각해
제발 동생 건들지마
내가 시키는거 오늘까지 해
생각해볼께요"
3374,3,"내가 말잘들으라했지?
 하지만 약속을 안지키셨잖아요
 니까짓게 뭔데 그런걸따져 진짜 끝내줄까?
 죄송합니다.
 한번만 더 말 거역하거나 딴마음먹으면 바로 죽여줄게
 저희 어머니만은 풀어주시면 안될까요?
 닥쳐. 니 엄마가 신고안한다는 보장있어?
 약속드릴게요 아무한테도 발설안하겠습니다
 너같으면 믿을거같애? 한번만 더 말하면 죽여버린다
 죄송합니다 살려주세요"
3383,3,"야 너 내가 한가지만 물어볼게 말 대답 똑바로 안하면 총맞는다.
누구시죠 절 왜 납치했나요?
새끼야 뻥소니 사고를 내서 내 딸 죽였으면서 말이 많아
네? 아 죄송합니다.
너 하필 왜 내 딸한테 차를 돌린거냐? 우리 딸한테 개인적인 감정이 있냐?
아뇨 당신 딸이 있는 곳은 사람수가 적었고 해서 수많은 사람을 살리기 위해 본능적으로 돌렸어요
입다물어 그래도 넌 내 딸이 있는 곳에 차를 돌리지 말았어야 했어
죄송합니다.
왜 우냐 넌 너가 울 자격이 있다고 생각하냐?
불쌍하니까 어떡게 안울수가 있나요
감성팔이 하네 너도 똑같이 몸 으스러뜨려줄게"
3387,3,"다 너때문에 내가 대회에 탈락된거야
내 탓은 아니잖아.
네가 사과하지 않으면 무슨일이 일어날지 몰라
내가 고의로 그런게 아니잖아
그래도 결과적으론 네가 잘 못해서 내가 불합격됐잖아
나는 잘 못 없다고 생각해
내 인생은 너때문에 끝났어
너의 능력을 왜 내 탓을 하니?
그런식이면 너네 가족 그리고 네 여자친구 다 죽일가야!!
그런식이면 나도 다 죽여버릴거야!"
3392,3,"쿵쿵 울리는 소리가 나서 잠을 잘 수가 없어요. 
무슨 말씀을 하시는거죠? 저는 어제 밤에 집에 있지도 않았는데요?
어제 밤 뿐만 아니라 일주일 내내 시끄러운 소리가 들려요.
무슨말씀이신지 이해가 가지 않습니다. 저는 지난주 내내 출장이라 
없었습니다. 집에 아무도 없었어요. 
거짓말 하지 마세요. 시끄러워서 잠을 잘 수 없다니깐요?
아주머니 정말 이해가 가지 않습니다. 죄송하지만 이만 가주세요. 
저 아줌마 아니에요. 그리고 함부로 말하지 마세요. 
이만 가주세요. 부탁드립니다. 
한번만 더 시끄럽게 해봐요. 가만히 있진 않을테니까
무슨 말씀이시죠? 
다음엔 칼 들고 찾아올테니까 조심 하라고요"
3393,3,"중구가 시키드나? 경찰들 논간에 놀아나는 거여
어이 정청 이 짱개새꺄 우리가 개 호구로 보이냐?
이런 모지리들
뭐 이새꺄!!
드루와 드루와
이런 미친!!
야 다 드루와 드루와 
죽어 이 짱개 새꺄!!
너네는 오늘 내한테 다 죽는다!!
억!!! 중구 형님."
3399,3,"정신머리를 어디에 두고다니냐? 니네 엄마가 이렇게 하라고 가르치던?
죄송합니다.
죄송하면 다냐고 책임을 지라고 니가 스스로.
면목이 없습니다.
하 이거 말이 안통하네 너 내가 누군지 알아? 이바닥에서 나 모르는 사람 없을껄? 애들시켜서 너 보내는거는 한순간이야.
한번만 기회를 주시면 다시 잘 해보겠습니다.
애초에 잘했어야지 애초에 이딴식으로 꼭 말을해야 정신을 차리네
정말 죄송합니다. 시정하겠습니다.
잘해라 한순간에 너가 사라질 수 도 있어
네 열심히 하겠습니다."
3403,3,"지금부터 내가 시키는 대로 해. 안 그럼 당신 와이프가 위험해.
 뭐? 당신이 뭔데 내 아내를 들먹여?
 본론만 말한다. 일주일 시간을 주지. 여기 이 사이트 개발자를 알아와.
 내가 이런 일이나 하려고 컴퓨터 배운 줄 알아?
 그건 알 거 없지. 난 네 기술에만 관심있어.
 난 절대 못해! 지금까지 내가 해온 게 얼만데!
 좋아 아내가 사라져도 상관없다면 하던 일이나 계속 해.
 당신 그러고도 무사할 것 같아? 난 분명히 말했어 못한다고!
 말이 안 통하는군. 네 아내의 일거수일투족 나는 이미 알고 있어. 오늘 12시에는 강남역 10번출구를 지나가고 있더군.
 네가 그걸 어떻게!"
3404,3,"기사를 내려 줘.
 팩트를 알려주면 내릴 수 있어요.
 팩트가 뭐건 간에 빨리 내려. 사실과 다르다니까.
 팩트를 얘기 안하면 내릴 수 없어요.
 팩트를 얘기할 수는 없어. 이건 개인적인 거라고. 이건 개인의 명예훼손이야.
 어쨌든 사실을 알려주지 않으면 고쳐줄 수 없어요.
 수정 안해주면 가만 안둘거야.
 사실을 알려주셔야 저도 윗사람을 설득해서 수정해 드릴 수 있어요.
 이런 걸 확인도 않고 써놓고 사실을 알려 달라는 게 말이 돼. 미친 야.
 최대한 노력을 해보겠지만 어려울 겁니다.
 이게 기사야. 쓰레기지. 너 같은 인간들 때문에 기자가 욕을 먹는 거야."
3406,3,"야 이자식아. 이 자식이 사람을 치네
 죄송합니다. 지나가다 실수로 부딪혔어요
 미안하다면 다냐. 이 개새끼야. 확. 죽여버릴까보다
 죄송합니다.
 아 이새끼가 열받게 하네. 확 손모가지를 뿌러뜨려불라.
 아. 미안합니다. 다만 말씀이 지나치신거 같은데요
 이런 애새끼가. 니가 먼저 쳤잖아. 사시미로 배때기를 확 쑤셔줄까?
 왜 이러세요.
 아. 이 새끼가 열받게 하네. 넌 오늘 내손에 죽는다.
 사람 살려요."
3408,3,"왜 치고 지나가세요?
제가 언제요?
방금 지하철 타실때 제 팔 치셨잖아요
저 아니에요. 착각하셨나보죠
주변에 그쪽밖에없는데 무슨 착각을 해요.
아무튼 나는 안쳤어요.
인정하고 사과를 하세요.
아니 나는 가만히 있었다니까요. 그리고 사람 많은 공간에서 그럴수도 있지 참.
뭐? 뚫린 입이라고 말 함부로 하네. 너 내가 팔 한쪽 부러뜨려야 사과하겠냐?
자꾸 이런식으로 하면 경찰부를거야
그래! 불러! 경찰 오기전에 부러뜨려버릴라니까"
3410,3,"손님 전자기기 사용을 중단해주세요
닥치고 여기 앉아.
어머 왜그러세요.
폭탄이다 20분안으로 보안 비밀번호를 알아와 안그러면 터진다
어머 지금은 전자기기를 사용할 수 없어 불가능합니다.
닥치고 가져와 안그러면 반드시 터진다
어머어머 우리 다 죽는데 꺄아아아아아악 살려줘
제가 기장님하고 얘기를 해보겠습니다.
3분 준다
기장님하고 얘기했는데 1분만 기다려달라고 하십니다.
그래 확실하게 알아와라 폭탄이 터져서 다 죽는 꼴을 보기 싫다면"
3415,3,"야 1반 찐따
왜 불러.
니네 누나는 너랑 다르게 찐따는 아니더라 반대던데?
어.어.
유전자 몰빵이 그런건가보지?
누나 이야기는 왜하는거야
아니 니네 누나가 내스탈이라서 연락처좀 건내줘
안돼.우리누나는 괴롭히지마
누가 괴롭힌데 병신아 장난아니니까연락처 건네주라고
시.싫어
그래? 그럼 니입에서 좋다는 소리가 나올때까지 디지게 맞든가
아니면 매형소리 나올때까지 쳐맞을까?"
3420,3,"제발 대학교 입학 포기 신청해줘 나 이제 그 대학 하나란 말이야
내가 왜 그래야해 나도 상향으로 쓴 대학 붙어서 여기 가고 싶어 내가 이럴까봐 대학 쓴거 안 알려준거였어
너 진짜 나 대학 안 가서 죽는 꼴 보고 싶어? 내가 얼마나 노력했는데 너만 빠지면 나 예비1번이라 합격이야
그니까 내가 왜 그래야 하는거냐고 너도 중요한만큼 내 인생에도 중요해
아. 그래.? 그냥 이번에 포기하고 다른 대학 가면 안될까? 너 가천 대학교도 합격 했잖아
이 대학이 내가 원하는과고 부모님도 여기로 가라고 하셨어 미안하지만 안돼
하. 그러면 방법은 하나밖에 없네
그래 그냥 안타깝지만 다른 대학 결과를 기다리던지 아니면 정시점수 좋으니까 그거 한 번 도전해봐 난 항상 응원해
아니 난 가망없어 그냥 너 죽이고 내가 그 대학갈래 어쩌피 너 혼자라서 너 죽어봤자 아는 사람 없잖아?
이러지말자 대학은 인생 첫 시작의 출발점 일 뿐이야 조금 늦어도 괜찮아
싫어 난 이번뿐이야 그냥 너 하나 죽인다고 아는 사람 없고 그럼 자동적으로 대학은 불합격 이겠지 그러면 모든 게 완벽해
미안하지만 그니까 대학 양보해주면 죽을일은 없잖아. 나중에 우리 꼭 만나자 미안해"
